"cellid","y1","y2","y3","g1","g2","g3","time","x.loc","y.loc"
5367,0,0,0,-0.82165849301964,-0.00145046226680279,-0.033788837492466,4,199.5,160.5
5367,0,0,0,-0.387238348368555,0.0625242465175688,-0.0756452674977481,5,199.5,160.5
5378,NA,0,0,-0.846351231914014,-0.499847481492907,0.0879834988154471,1,232.5,160.5
5378,0,0,0,-0.182691487949342,-0.442959102801979,-0.836775065865368,2,232.5,160.5
5378,0,0,0,0.699403778184205,0.819637736771256,0.969888431485742,3,232.5,160.5
5378,0,0,0,-0.0294326832517982,0.307782214600593,-0.712667078711092,4,232.5,160.5
5378,1,NA,0,-0.24809849075973,-0.301657081581652,-0.078380589839071,5,232.5,160.5
5380,0,0,0,0.195950016845018,0.00863919826224446,0.313904721289873,1,238.5,160.5
5380,0,0,0,0.401876836083829,0.0775843323208392,0.970249696169049,2,238.5,160.5
5380,0,NA,0,-0.44755973899737,0.720952994190156,0.357423234265298,3,238.5,160.5
5380,0,0,0,0.459786047227681,0.65634961379692,-0.159094172064215,4,238.5,160.5
5380,0,0,0,-0.512280492112041,-0.0272548329085112,0.459913812112063,5,238.5,160.5
5392,0,0,0,0.329689677804708,-0.34931432036683,-0.206412885338068,1,274.5,160.5
5392,0,0,0,-0.989866148214787,-0.744619618169963,0.319898463319987,2,274.5,160.5
5392,1,0,NA,0.0339857870712876,0.989162167068571,0.675601773895323,3,274.5,160.5
5392,0,1,0,0.185823919717222,-0.364205781836063,-0.314677956979722,4,274.5,160.5
5392,0,0,0,-0.564049492124468,0.928814739920199,-0.461464778054506,5,274.5,160.5
5395,0,0,0,0.210765572730452,0.455791705753654,0.310379413887858,1,283.5,160.5
5395,NA,0,0,0.100602850783616,0.410455840174109,-0.718580397777259,2,283.5,160.5
5395,0,0,0,-0.887292366009206,-0.127542549278587,-0.4063337338157,3,283.5,160.5
5395,0,1,1,-0.907064183149487,-0.572019307408482,-0.888137745670974,4,283.5,160.5
5395,0,0,NA,0.783394491299987,0.512669077143073,0.927768399007618,5,283.5,160.5
5396,0,0,0,-0.712096114642918,-0.967158261686563,-0.127481158357114,1,286.5,160.5
5396,0,0,0,-0.329596657305956,-0.21570131694898,-0.553252144251019,2,286.5,160.5
5396,0,0,0,-0.70004810905084,0.526251525618136,0.045868472661823,3,286.5,160.5
5396,0,0,0,0.803019621409476,0.0563957006670535,0.962016802281141,4,286.5,160.5
5396,0,0,0,-0.174119805451483,-0.461969046853483,-0.912972502410412,5,286.5,160.5
5397,0,1,0,0.184131272602826,-0.00207569822669029,0.706450916361064,1,289.5,160.5
5397,0,NA,0,-0.586692735552788,0.952390852384269,-0.785454945638776,2,289.5,160.5
5397,0,NA,NA,-0.941772208083421,-0.331261674873531,-0.0439610159955919,3,289.5,160.5
5397,0,0,0,-0.480520874727517,-0.8023013882339,0.842354390304536,4,289.5,160.5
5397,0,0,0,0.622440136037767,0.690788001287729,-0.149197743274271,5,289.5,160.5
5401,1,0,0,-0.772759968880564,0.955876674503088,-0.244915774092078,1,1.5,163.5
5401,0,0,0,-0.949768512044102,-0.670467634685338,0.267202365212142,2,1.5,163.5
5401,0,0,0,0.790680036414415,0.603664684575051,-0.6956279091537,3,1.5,163.5
5401,0,0,0,0.76566193299368,-0.224905803333968,0.844499288126826,4,1.5,163.5
5401,NA,0,0,-0.324077151250094,0.410647516604513,-0.793669247534126,5,1.5,163.5
5405,0,0,0,-0.501957886852324,-0.952103670686483,0.712449161801487,1,13.5,163.5
5405,0,0,0,-0.617939737159759,-0.863908868748695,-0.816958940122277,2,13.5,163.5
5405,0,0,0,0.86153650842607,-0.789308662991971,0.684747448656708,3,13.5,163.5
5405,1,0,0,0.423795839771628,-0.820653297938406,0.558541004080325,4,13.5,163.5
5405,0,0,0,0.829093332868069,-0.0632587526924908,-0.356570845469832,5,13.5,163.5
5409,NA,0,0,-0.775862439535558,0.310685710515827,0.335476833861321,1,25.5,163.5
5409,0,0,0,0.407941214274615,0.452888942789286,-0.457381272222847,2,25.5,163.5
5409,0,NA,0,0.986719960346818,-0.901877698954195,-0.418273746035993,3,25.5,163.5
5409,0,0,0,0.675886081531644,-0.289496936835349,0.119091327767819,4,25.5,163.5
5409,0,0,0,0.538798291701823,0.440790509339422,-0.888540661428124,5,25.5,163.5
5418,1,1,0,-0.412100048735738,-0.823078467044979,0.585933994036168,1,52.5,163.5
5418,0,NA,0,0.33490830194205,0.0795753989368677,-0.585038672666997,2,52.5,163.5
5418,0,0,0,-0.534506815485656,-0.861558882519603,-0.959546476136893,3,52.5,163.5
5418,NA,0,0,-0.179140140768141,0.00858663814142346,0.0175634711049497,4,52.5,163.5
5418,0,0,1,0.395152216777205,-0.825661194976419,-0.622415478341281,5,52.5,163.5
5419,0,0,0,-0.329385641030967,-0.543180722743273,-0.412040941882879,1,55.5,163.5
5419,0,NA,0,-0.392200928647071,0.316236291546375,0.121862212661654,2,55.5,163.5
5419,0,0,0,-0.842168664559722,0.690516002476215,0.876999329309911,3,55.5,163.5
5419,0,0,0,-0.527961205225438,0.894085877109319,-0.198844108730555,4,55.5,163.5
5419,0,NA,NA,0.859386031515896,-0.0441564214415848,0.443856288213283,5,55.5,163.5
5425,0,NA,0,-0.04317338578403,-0.260715709999204,0.617201200686395,1,73.5,163.5
5425,1,0,1,-0.500558438710868,0.949545028619468,-0.467709902208298,2,73.5,163.5
5425,0,0,0,0.163151219021529,-0.889885249081999,-0.613313882146031,3,73.5,163.5
5425,0,NA,0,0.519699525553733,-0.601982106920332,-0.692210732027888,4,73.5,163.5
5425,0,0,0,-0.0985930394381285,0.306448685470968,0.292194694280624,5,73.5,163.5
5432,NA,1,1,0.425905976910144,-0.968162116594613,0.275957860518247,1,94.5,163.5
5432,0,0,0,-0.410237904172391,0.827846408355981,-0.696854679845273,2,94.5,163.5
5432,0,0,0,0.00583647377789021,0.426071755588055,-0.399143805727363,3,94.5,163.5
5432,0,0,0,-0.437876009847969,0.916956286877394,-0.00891669932752848,4,94.5,163.5
5432,0,0,0,-0.552225574385375,-0.726942293345928,0.639791577588767,5,94.5,163.5
5439,0,0,0,0.476158538833261,-0.613520544022322,0.241144276689738,1,115.5,163.5
5439,0,0,0,0.0919259572401643,0.940186114050448,0.458477192558348,2,115.5,163.5
5439,0,0,NA,0.353933547157794,-0.769224844872952,0.435179832857102,3,115.5,163.5
5439,0,0,0,0.106890143360943,0.903610810171813,0.750608112197369,4,115.5,163.5
5439,0,0,0,0.293794105295092,0.526893379632384,0.541639085393399,5,115.5,163.5
5440,0,0,0,0.906229351647198,-0.502170179970562,0.305879263672978,1,118.5,163.5
5440,NA,0,0,-0.524091973435134,-0.443513335194439,-0.301305393688381,2,118.5,163.5
5440,0,0,0,-0.842775379307568,0.13554929336533,-0.567785662133247,3,118.5,163.5
5440,0,0,0,0.585516392253339,0.767109915148467,0.0825122878886759,4,118.5,163.5
5440,0,0,NA,0.10524682328105,-0.809967393521219,-0.14468420157209,5,118.5,163.5
5443,0,0,0,-0.0210147676989436,0.570780205074698,0.992293084505945,1,127.5,163.5
5443,0,0,0,-0.9277861462906,-0.119244123343378,-0.0304817026481032,2,127.5,163.5
5443,0,0,0,0.783575473353267,-0.0412389212287962,-0.624864054378122,3,127.5,163.5
5443,0,0,0,-0.976409196853638,-0.336265155579895,0.577723364811391,4,127.5,163.5
5443,0,0,0,0.629088763613254,0.707874771207571,-0.0596866896376014,5,127.5,163.5
5444,0,0,0,-0.411732287611812,0.730820734985173,0.851849982514977,1,130.5,163.5
5444,0,0,0,0.604804625269026,0.423483525402844,-0.179576048627496,2,130.5,163.5
5444,0,0,0,-0.9554055435583,-0.924376697279513,-0.692688066978008,3,130.5,163.5
5444,0,0,0,-0.618180737830698,0.248730764258653,0.142856841441244,4,130.5,163.5
5444,0,0,0,-0.147234276868403,0.448532594367862,0.542850060388446,5,130.5,163.5
5445,0,0,NA,0.660787926986814,-0.635241355281323,-0.445265087299049,1,133.5,163.5
5445,1,0,0,-0.140566338319331,-0.18050134787336,0.97334231575951,2,133.5,163.5
5445,0,0,0,-0.531907788477838,0.737284138798714,0.0816969312727451,3,133.5,163.5
5445,0,0,NA,-0.0744482628069818,0.547357821371406,-0.0555847054347396,4,133.5,163.5
5445,1,0,0,0.33445890666917,0.952305524144322,0.583504639100283,5,133.5,163.5
5447,0,1,NA,0.865669436287135,-0.626181443221867,-0.36078267544508,1,139.5,163.5
5447,0,0,0,0.282008935697377,0.945107598789036,0.804988042917103,2,139.5,163.5
5447,0,0,0,-0.878702306654304,-0.190288162324578,0.756305217277259,3,139.5,163.5
5447,0,0,0,-0.844861441291869,0.15319607546553,-0.514686050824821,4,139.5,163.5
5447,0,0,1,0.485047118272632,0.318490070756525,-0.503568523097783,5,139.5,163.5
5450,0,0,0,0.552258359733969,-0.151148551609367,0.154855524655432,1,148.5,163.5
5450,1,1,1,-0.697625214699656,-0.122108311858028,-0.561887971125543,2,148.5,163.5
5450,0,0,0,-0.738041582517326,0.147859474644065,-0.895711387507617,3,148.5,163.5
5450,0,0,0,0.398733496665955,0.900079850107431,0.940893615595996,4,148.5,163.5
5450,0,0,NA,0.754807742312551,0.992163678631186,0.55992016242817,5,148.5,163.5
5462,0,0,NA,0.0192162482999265,-0.529758607037365,0.541589066386223,1,184.5,163.5
5462,0,0,0,-0.8251863992773,0.23689383501187,0.617507131770253,2,184.5,163.5
5462,0,0,0,-0.702121580019593,-0.471138169057667,0.412840398028493,3,184.5,163.5
5462,1,1,0,0.955391712952405,-0.902215529233217,0.922196747269481,4,184.5,163.5
5462,0,0,0,-0.587746630422771,-0.595816331915557,0.496818480081856,5,184.5,163.5
5474,0,NA,0,0.0461102304980159,-0.629983550868928,0.0798679050058126,1,220.5,163.5
5474,0,0,1,-0.680681437253952,0.651439387816936,0.626901465002447,2,220.5,163.5
5474,0,0,0,-0.876019095536321,0.303589934948832,0.186630214564502,3,220.5,163.5
5474,0,0,0,-0.669274483341724,-0.324211255181581,0.952119143214077,4,220.5,163.5
5474,1,0,1,-0.90721062803641,0.639473936054856,-0.853901230264455,5,220.5,163.5
5480,1,0,0,0.0161643074825406,-0.484470292460173,0.154838857706636,1,238.5,163.5
5480,0,0,0,0.896412639413029,0.955796900670975,-0.297408672515303,2,238.5,163.5
5480,1,1,0,-0.893462645355612,-0.249360387213528,0.638866806868464,3,238.5,163.5
5480,0,0,NA,0.654590222518891,-0.837629297282547,0.393576015718281,4,238.5,163.5
5480,0,NA,0,-0.74848099052906,-0.614251405932009,0.964656282681972,5,238.5,163.5
5483,0,1,0,0.829811084084213,-0.0979051734320819,-0.108450037892908,1,247.5,163.5
5483,NA,0,0,0.21965908491984,0.396145372651517,0.742828046437353,2,247.5,163.5
5483,0,0,0,0.624126446899027,-0.25369507772848,-0.793873396236449,3,247.5,163.5
5483,0,0,0,-0.294472275767475,-0.806250317953527,-0.795567071530968,4,247.5,163.5
5483,0,0,0,-0.934965096414089,0.0111185810528696,0.103072775062174,5,247.5,163.5
5484,0,NA,0,0.717192126903683,-0.17232772661373,0.550208740867674,1,250.5,163.5
5484,0,0,NA,0.435802910942584,-0.762707872316241,-0.33256025146693,2,250.5,163.5
5484,0,0,0,0.358630520757288,-0.125513395760208,0.67560733994469,3,250.5,163.5
5484,0,0,0,0.116219463292509,-0.485763754229993,-0.200166600756347,4,250.5,163.5
5484,0,0,0,-0.28053845372051,-0.513358482159674,0.15164160169661,5,250.5,163.5
5485,0,0,0,-0.729476744774729,-0.070637640543282,-0.461192915216088,1,253.5,163.5
5485,0,0,0,0.133748441468924,0.425770633853972,-0.702544848434627,2,253.5,163.5
5485,0,0,0,0.186442946083844,0.945634710602462,0.0795465870760381,3,253.5,163.5
5485,0,0,0,0.898807059042156,-0.888214852660894,-0.0610756450332701,4,253.5,163.5
5485,0,0,0,-0.31052977219224,-0.0409079603850842,-0.85564257344231,5,253.5,163.5
5489,0,0,0,-0.493132719304413,-0.562384724151343,-0.401856804266572,1,265.5,163.5
5489,0,0,0,0.0229722345247865,0.963418650906533,-0.396934122778475,2,265.5,163.5
5489,NA,0,0,0.613330024294555,0.0255150580778718,-0.551244085188955,3,265.5,163.5
5489,0,0,0,0.779472358524799,-0.993413594551384,-0.878676945809275,4,265.5,163.5
5489,0,0,0,-0.178015443496406,-0.629076366312802,-0.193512647412717,5,265.5,163.5
5496,NA,0,0,-0.559384798165411,-0.0380579470656812,0.100229022558779,1,286.5,163.5
5496,0,0,NA,0.756466087885201,0.790448668878525,0.346791988238692,2,286.5,163.5
5496,0,0,0,0.0257665882818401,0.957288354635239,-0.802487441338599,3,286.5,163.5
5496,0,NA,0,-0.73629264626652,-0.564840884879231,0.485507356468588,4,286.5,163.5
5496,0,0,0,0.572722595185041,0.637028868310153,0.455529581289738,5,286.5,163.5
5498,0,NA,0,-0.384195097722113,-0.124527235049754,-0.560055899433792,1,292.5,163.5
5498,0,0,0,-0.746634494513273,-0.683600531425327,-0.283541219774634,2,292.5,163.5
5498,0,0,NA,0.0838167942129076,-0.522718551568687,-0.241601732559502,3,292.5,163.5
5498,0,1,0,0.596824885811657,-0.81926427455619,0.658150793984532,4,292.5,163.5
5498,1,0,1,0.377743782475591,-0.300630139186978,-0.686115810647607,5,292.5,163.5
5500,0,0,0,-0.767384419683367,-0.0297229252755642,-0.440490528009832,1,298.5,163.5
5500,0,0,0,-0.5819524792023,-0.842748097144067,0.127648872323334,2,298.5,163.5
5500,0,0,NA,0.764492581598461,0.318849538452923,-0.471599478740245,3,298.5,163.5
5500,0,0,0,0.592262338381261,-0.676746709737927,0.648243015166372,4,298.5,163.5
5500,0,0,0,0.247318424284458,-0.583185861352831,-0.40281750401482,5,298.5,163.5
5512,NA,0,0,0.0802993569523096,-0.356245276518166,0.471668634563684,1,34.5,166.5
5512,0,0,0,-0.49701077118516,0.774836127646267,-0.256705038249493,2,34.5,166.5
5512,0,NA,0,-0.652617917396128,0.882536601275206,-0.459244477096945,3,34.5,166.5
5512,0,0,0,0.99742502020672,-0.865822514053434,-0.895274159964174,4,34.5,166.5
5512,0,0,NA,0.774945623707026,0.363095515873283,0.0623005609959364,5,34.5,166.5
5516,1,1,0,0.173530221451074,0.716577546205372,0.486331821419299,1,46.5,166.5
5516,0,0,0,-0.750639233738184,0.274712242651731,-0.967592922504991,2,46.5,166.5
5516,0,0,0,-0.196625677868724,-0.380913844332099,-0.540378792211413,3,46.5,166.5
5516,0,NA,1,0.61892057955265,0.340864818543196,0.0729540688917041,4,46.5,166.5
5516,0,0,0,-0.758258312009275,-0.292306826915592,-0.839318714570254,5,46.5,166.5
5517,0,0,0,-0.397784957196563,0.844110602047294,0.700180327985436,1,49.5,166.5
5517,0,0,0,0.106610458344221,-0.128961351700127,-0.7816575425677,2,49.5,166.5
5517,0,0,0,-0.581788140814751,-0.654513235669583,0.258900434710085,3,49.5,166.5
5517,0,0,0,-0.672440674621612,0.38277799449861,0.576683331746608,4,49.5,166.5
5517,0,NA,0,0.918514498043805,-0.729212223086506,-0.625357846729457,5,49.5,166.5
5520,NA,0,NA,-0.692730582784861,0.466752049978822,-0.0269154044799507,1,58.5,166.5
5520,0,0,NA,0.307889741845429,0.635009601712227,-0.440118379425257,2,58.5,166.5
5520,0,NA,0,-0.603180291131139,-0.652574251871556,0.818650798406452,3,58.5,166.5
5520,0,0,NA,-0.667141690384597,-0.604476757813245,-0.13903698977083,4,58.5,166.5
5520,0,0,0,-0.345931393560022,0.724230209831148,-0.735286798328161,5,58.5,166.5
5527,0,0,0,0.4479188635014,0.685391179751605,0.603584963362664,1,79.5,166.5
5527,0,0,0,0.339180936571211,-0.277403856627643,0.455191256478429,2,79.5,166.5
5527,NA,NA,0,0.889909237623215,0.878749083261937,0.859882994554937,3,79.5,166.5
5527,0,0,0,0.184251696337014,0.385842110961676,-0.356161290314049,4,79.5,166.5
5527,0,0,0,-0.207850030157715,0.617791939061135,0.43935310607776,5,79.5,166.5
5531,0,0,0,0.731719377916306,0.185895155649632,0.221941015683115,1,91.5,166.5
5531,0,0,0,-0.44021619297564,-0.202088830061257,0.232464079745114,2,91.5,166.5
5531,NA,0,0,-0.506277692504227,0.514272103551775,0.587831088341773,3,91.5,166.5
5531,0,0,0,-0.508161592762917,0.516430644318461,0.686140826903284,4,91.5,166.5
5531,0,0,0,0.537098683416843,0.52903722692281,-0.593167179264128,5,91.5,166.5
5532,0,0,1,-0.971561163198203,-0.0285936431027949,-0.573701259214431,1,94.5,166.5
5532,1,0,0,0.0824023145250976,-0.457329849246889,0.498544855043292,2,94.5,166.5
5532,0,0,NA,0.452958229463547,-0.657575614284724,-0.172319184988737,3,94.5,166.5
5532,0,0,0,-0.230090690776706,0.666411197278649,0.148018694948405,4,94.5,166.5
5532,0,0,0,0.746275478042662,0.93208877556026,0.50982040958479,5,94.5,166.5
5536,0,0,0,-0.158666771370918,-0.343801591079682,-0.199929117690772,1,106.5,166.5
5536,NA,0,0,0.0112288617528975,0.552656799089164,0.526258467230946,2,106.5,166.5
5536,0,0,NA,0.452423870563507,0.240105851087719,0.371600418817252,3,106.5,166.5
5536,0,0,0,0.271892273798585,-0.57890699384734,0.50258567975834,4,106.5,166.5
5536,0,0,0,-0.940801555290818,-0.378850838635117,-0.636223410256207,5,106.5,166.5
5543,0,0,0,0.185723848640919,0.0705295708030462,0.245410451199859,1,127.5,166.5
5543,0,0,0,-0.327200736384839,-0.765915773808956,-0.862121572252363,2,127.5,166.5
5543,0,0,0,0.0402100365608931,0.773621092084795,0.668472727760673,3,127.5,166.5
5543,NA,0,0,-0.328917846083641,-0.797988539561629,-0.851832971908152,4,127.5,166.5
5543,0,0,0,0.865520732942969,-0.198550007306039,-0.611422040499747,5,127.5,166.5
5544,0,0,0,0.570324232801795,0.379075338132679,-0.00187004916369915,1,130.5,166.5
5544,0,0,0,0.236082079820335,0.0177247221581638,-0.423109827563167,2,130.5,166.5
5544,0,0,0,0.458432137966156,-0.50656167883426,-0.450901477131993,3,130.5,166.5
5544,0,0,0,-0.28800198668614,-0.698398410342634,-0.40128088183701,4,130.5,166.5
5544,0,0,0,0.723091186955571,-0.592204812914133,0.292709124740213,5,130.5,166.5
5545,0,0,0,-0.387089044321328,0.6143788122572,0.320606127381325,1,133.5,166.5
5545,0,0,NA,0.320488652680069,0.779747967142612,0.677482016850263,2,133.5,166.5
5545,0,NA,0,-0.973471379373223,0.641825597267598,-0.985028138384223,3,133.5,166.5
5545,0,NA,0,0.507833590731025,-0.199326796457171,0.422178749460727,4,133.5,166.5
5545,NA,NA,0,0.441844499204308,-0.823035908397287,0.850656662136316,5,133.5,166.5
5549,0,0,NA,0.170628253370523,0.242672110907733,-0.299261365551502,1,145.5,166.5
5549,0,0,0,0.440160725265741,0.169765538070351,-0.377139954827726,2,145.5,166.5
5549,NA,0,0,0.183821000158787,0.31651955191046,-0.679523400962353,3,145.5,166.5
5549,0,0,0,-0.263325967360288,0.293742740992457,0.406782226637006,4,145.5,166.5
5549,0,NA,0,0.701397514902055,-0.591057973913848,0.0948743280023336,5,145.5,166.5
5552,0,0,0,0.133924427907914,-0.720700046978891,-0.606214898638427,1,154.5,166.5
5552,0,0,0,-0.687234756071121,0.359072388615459,0.30170971294865,2,154.5,166.5
5552,1,0,0,-0.960873525589705,-0.0632433630526066,-0.11022881558165,3,154.5,166.5
5552,0,0,0,-0.80450698081404,0.411602136678994,0.213182139210403,4,154.5,166.5
5552,1,1,0,-0.878800462465733,-0.435331149958074,0.433523873332888,5,154.5,166.5
5557,NA,0,NA,-0.222224936820567,0.0196846453472972,0.388513011392206,1,169.5,166.5
5557,0,0,0,-0.923049977514893,-0.922056393697858,-0.664250784087926,2,169.5,166.5
5557,0,NA,0,0.78576829098165,-0.487528791185468,0.376614626962692,3,169.5,166.5
5557,0,0,0,-0.395361121743917,0.442217567935586,0.791965707670897,4,169.5,166.5
5557,0,0,0,0.10371738858521,-0.205162871163338,0.588460438884795,5,169.5,166.5
5571,1,0,0,-0.914690583012998,0.8489312492311,0.755348176229745,1,211.5,166.5
5571,0,1,0,-0.0256811263971031,-0.967978759203106,-0.415213943924755,2,211.5,166.5
5571,NA,0,0,0.92390370555222,-0.981679254677147,-0.204202990513295,3,211.5,166.5
5571,0,0,NA,0.331722924951464,-0.917661133222282,-0.576649110764265,4,211.5,166.5
5571,0,0,NA,-0.502001895569265,0.763745836913586,0.835215909406543,5,211.5,166.5
5573,0,0,0,0.579559566918761,0.794053413905203,-0.0942296180874109,1,217.5,166.5
5573,0,0,0,0.863982570357621,-0.578270317986608,-0.391552000772208,2,217.5,166.5
5573,0,NA,0,0.793125667143613,-0.418115321546793,0.0384653205983341,3,217.5,166.5
5573,0,0,0,0.89721595775336,0.258639228064567,-0.0167147894389927,4,217.5,166.5
5573,0,0,0,-0.50431859260425,-0.202950390055776,0.211824023164809,5,217.5,166.5
5574,0,0,0,0.0856501292437315,0.694182957522571,0.736780789680779,1,220.5,166.5
5574,0,0,0,-0.348467027768493,-0.439251031260937,0.597562958020717,2,220.5,166.5
5574,0,0,NA,0.841133307665586,0.697234459687024,0.358388404827565,3,220.5,166.5
5574,0,0,NA,0.665047177579254,0.945583640597761,-0.945524239446968,4,220.5,166.5
5574,0,0,NA,-0.765539553947747,-0.850335568655282,-0.46407234063372,5,220.5,166.5
5575,0,0,0,-0.458567281253636,-0.53561386372894,-0.222851717844605,1,223.5,166.5
5575,0,1,1,-0.394014765974134,-0.521254148799926,0.859031460247934,2,223.5,166.5
5575,0,0,0,0.644912021700293,0.98343263193965,0.157933151815087,3,223.5,166.5
5575,0,0,0,0.677518816664815,-0.830374351702631,-0.623882955871522,4,223.5,166.5
5575,0,0,0,0.526089545805007,0.767411527223885,-0.220847729593515,5,223.5,166.5
5577,0,0,NA,0.838494102004915,0.328621835447848,-0.523367119487375,1,229.5,166.5
5577,NA,0,NA,0.930562504101545,0.685046671889722,-0.510518465656787,2,229.5,166.5
5577,0,NA,0,-0.122667220886797,0.622907258570194,-0.281933025456965,3,229.5,166.5
5577,NA,0,0,-0.346489698626101,-0.0874151070602238,0.821882721502334,4,229.5,166.5
5577,0,0,0,-0.684327744413167,0.992564617656171,-0.080164197832346,5,229.5,166.5
5578,0,NA,1,0.841311844997108,-0.821894235443324,-0.223755473736674,1,232.5,166.5
5578,0,0,0,-0.607999076135457,0.637432982213795,0.890791517682374,2,232.5,166.5
5578,0,0,0,0.805740195792168,-0.867214840371162,-0.978620133828372,3,232.5,166.5
5578,0,0,0,0.390512265730649,0.124322203919291,-0.658069204539061,4,232.5,166.5
